Project,Subproject,Treatment,Deployment Name,ID Type,Deploy ID,Sequence ID,Begin Time,End Time,Species Name,Common Name,Age,Sex,Individual,Count,Actual Lat,Actual Lon,Fuzzed
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s140,2017-06-23T04:04:13,2017-06-23T04:04:15,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s141,2017-06-23T05:05:18,2017-06-23T05:05:20,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s142,2017-06-23T05:06:39,2017-06-23T05:07:57,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s143,2017-06-23T07:14:10,2017-06-23T07:14:12,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s144,2017-06-23T17:01:23,2017-06-23T17:01:25,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s145,2017-06-24T00:39:36,2017-06-24T00:39:37,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s146,2017-06-24T00:53:11,2017-06-24T00:53:12,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s147,2017-06-24T03:41:37,2017-06-24T03:41:39,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s148,2017-06-24T09:46:59,2017-06-24T09:47:00,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s149,2017-06-24T13:09:36,2017-06-24T13:09:38,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s150,2017-06-24T13:12:08,2017-06-24T13:12:37,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s151,2017-06-24T13:14:10,2017-06-24T13:14:11,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s152,2017-06-24T14:16:56,2017-06-24T14:16:58,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s153,2017-06-24T14:18:10,2017-06-24T14:18:12,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s154,2017-06-25T09:18:26,2017-06-25T09:18:28,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s155,2017-06-25T12:00:32,2017-06-25T12:00:33,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s156,2017-06-25T12:35:27,2017-06-25T12:35:28,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s157,2017-06-25T13:51:25,2017-06-25T13:51:27,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s158,2017-06-25T14:46:36,2017-06-25T14:46:37,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s159,2017-06-25T15:47:54,2017-06-25T15:47:55,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s160,2017-06-25T16:42:32,2017-06-25T16:42:54,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s161,2017-06-25T19:24:14,2017-06-25T19:24:15,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s162,2017-06-25T19:26:43,2017-06-25T19:26:44,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s163,2017-06-26T03:33:06,2017-06-26T03:33:24,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s164,2017-06-26T04:05:02,2017-06-26T04:05:04,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s165,2017-06-26T06:42:48,2017-06-26T06:42:50,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s166,2017-06-26T09:46:31,2017-06-26T09:47:28,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,2,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s167,2017-06-26T12:48:13,2017-06-26T12:48:15,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s168,2017-06-26T17:01:52,2017-06-26T17:01:54,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s169,2017-06-26T17:21:41,2017-06-26T17:21:42,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s170,2017-06-26T20:57:01,2017-06-26T20:57:43,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s171,2017-06-26T22:13:33,2017-06-26T22:13:35,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s172,2017-06-27T07:33:31,2017-06-27T07:33:32,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s173,2017-06-27T07:58:50,2017-06-27T07:58:52,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s174,2017-06-27T09:21:25,2017-06-27T09:21:27,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s175,2017-06-27T13:07:46,2017-06-27T13:07:48,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s176,2017-06-27T13:45:52,2017-06-27T13:46:17,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s177,2017-06-27T15:44:53,2017-06-27T15:45:24,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s178,2017-06-27T16:37:57,2017-06-27T16:37:59,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s179,2017-06-27T18:29:57,2017-06-27T18:30:15,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s180,2017-06-27T20:28:29,2017-06-27T20:28:31,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s181,2017-06-28T00:04:09,2017-06-28T00:04:11,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s182,2017-06-28T07:38:50,2017-06-28T07:39:34,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,2,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s183,2017-06-28T07:46:26,2017-06-28T07:46:28,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s184,2017-06-28T07:50:27,2017-06-28T07:50:46,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s185,2017-06-28T08:58:50,2017-06-28T08:58:52,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s186,2017-06-28T10:19:55,2017-06-28T10:19:57,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s187,2017-06-28T18:01:25,2017-06-28T18:01:53,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s188,2017-06-28T18:11:43,2017-06-28T18:11:44,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s189,2017-06-29T05:40:34,2017-06-29T05:40:52,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s190,2017-06-29T05:53:20,2017-06-29T05:53:22,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s191,2017-06-29T07:05:41,2017-06-29T07:05:43,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s192,2017-06-29T08:31:12,2017-06-29T08:31:13,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s193,2017-06-29T09:15:23,2017-06-29T09:15:24,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s194,2017-06-29T11:07:30,2017-06-29T11:07:32,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s195,2017-06-29T11:44:31,2017-06-29T11:44:33,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s196,2017-06-29T12:56:58,2017-06-29T12:57:24,No Animal,No Animal,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Craven County,,Barbour_P_Craven4,Researcher,d26080,d26080s197,2017-06-29T14:07:35,2017-06-29T14:07:53,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.06592,-77.15994,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s1,2017-06-09T11:47:04,2017-06-09T11:47:15,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s2,2017-06-09T11:52:45,2017-06-09T11:52:57,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s3,2017-06-10T01:48:57,2017-06-10T01:49:01,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s4,2017-06-10T01:50:45,2017-06-10T01:51:06,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s5,2017-06-10T12:28:47,2017-06-10T12:28:56,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s6,2017-06-10T12:39:55,2017-06-10T12:40:24,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s7,2017-06-10T12:44:29,2017-06-10T12:45:11,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s7,2017-06-10T12:44:29,2017-06-10T12:45:11,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s8,2017-06-12T17:16:54,2017-06-12T17:16:58,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s9,2017-06-14T05:09:03,2017-06-14T05:09:06,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s10,2017-06-14T08:19:51,2017-06-14T08:20:47,Ursus americanus,American Black Bear,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s11,2017-06-16T21:04:44,2017-06-16T21:04:49,No Animal,No Animal,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s12,2017-06-18T10:48:30,2017-06-18T10:48:33,No Animal,No Animal,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s13,2017-06-18T16:11:34,2017-06-18T16:11:48,Ursus americanus,American Black Bear,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s14,2017-06-18T16:13:52,2017-06-18T16:14:15,Ursus americanus,American Black Bear,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s15,2017-06-19T12:19:56,2017-06-19T12:20:00,No Animal,No Animal,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s16,2017-06-20T11:50:19,2017-06-20T11:51:10,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s17,2017-06-20T17:11:56,2017-06-20T17:11:59,No Animal,No Animal,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s18,2017-06-20T22:11:26,2017-06-20T22:11:30,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s19,2017-06-21T03:00:53,2017-06-21T03:00:56,Didelphis virginiana,Virginia Opossum,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s20,2017-06-24T10:01:08,2017-06-24T10:01:12,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s21,2017-06-25T14:59:34,2017-06-25T14:59:38,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s22,2017-06-27T18:08:55,2017-06-27T18:08:59,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s23,2017-06-28T15:55:31,2017-06-28T15:55:34,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Gates County,,Williams_S_Gates3,Researcher,d26083,d26083s24,2017-06-29T10:41:09,2017-06-29T10:41:52,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,36.42961,-76.66692,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s1,2017-06-10T16:06:17,2017-06-10T16:06:34,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,34.61086,-77.85725,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s2,2017-06-10T22:48:26,2017-06-10T22:49:11,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,34.61086,-77.85725,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s3,2017-06-12T02:19:25,2017-06-12T02:19:28,Canis latrans,Coyote,Unknown,Unknown,,1,34.61086,-77.85725,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s4,2017-06-13T22:17:52,2017-06-13T22:17:55,Canis latrans,Coyote,Unknown,Unknown,,1,34.61086,-77.85725,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s5,2017-06-19T18:49:54,2017-06-19T18:49:57,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,34.61086,-77.85725,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s6,2017-06-23T08:33:38,2017-06-23T08:33:53,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,34.61086,-77.85725,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s7,2017-06-23T08:39:19,2017-06-23T08:39:31,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,34.61086,-77.85725,FALSE
North Carolina's Candid Critters Project,Pender County,,Reed_J_Pender3,Researcher,d26085,d26085s8,2017-06-24T03:00:56,2017-06-24T03:01:00,Urocyon cinereoargenteus,Grey Fox,Unknown,Unknown,,1,34.61086,-77.85725,FALSE
